cpf,numeroConta,numeroCartao,Ranking
94927069300,2465221752651620012,1586150807052348374,D
79164636658,5473063119920546059,2149231940238716410,B
24796736548,1182344794021360356,8393902413149210340,B
97278754923,3776625645535211372,7625912859370270099,C
42017810532,2719260087183741535,8607837591480214543,C
29731913642,8671740942083759135,6280176855121659026,C
82969715175,9640849903914941751,8986801676600546774,B
88428058295,3969384444627289336,3932040056644123062,B
77969101981,8171143618700425771,6611156658550652101,B
58173176777,5377234774252047164,4330527130630603433,B
94323160148,4179253576648388234,2532561478876027520,B
45772124658,7777783300382707662,5579168301152395536,B
34671322345,4454372113741302643,8778756310838652935,B
96622358806,3218552176113615908,2933167774460684933,B
82275425600,2980298702963995305,5300348175976193790,B
63116180432,1868865246713897836,1994457517072833038,B
32283336439,1166455176928869518,1486854340450326149,C
92209096307,9469258843137500675,8591932126832355067,C
29362266100,5952251534710254979,3448654121468747107,C
30628183801,7033895330402092181,8275977134591272168,C
15589560607,4824026501230292550,7283817024756359042,C
37251592058,6571630986930835764,7475183842110549394,D
87965067858,8044085050738807274,7557346958535845808,C
38585290606,1207531488038027374,5083327425568489313,D
39598608215,5756487318315109429,1289426816355006571,B
74001447231,7457303072334311286,9855932574342167422,C
76123892090,1203923970855460474,3049408022285001281,B
18090265175,9549699066374318137,3256398259729109005,B
59276043773,4310908730004518963,7188297101071396696,C
28729031203,1322078678075586264,2644875524402099696,C
36179539465,4435093949533149811,5027420749758527475,C
27728968438,1786915214941691978,3602810207901378755,C
19028173208,8834941075463447328,1786260995943582624,B
61221884728,1529642357191037136,1753404757837320706,C
83991995099,1883850785143139813,4522108914034320763,C
82899491461,9147055079197725249,2696720515322235474,C
99436695168,6042246012939324895,9706040017743609759,C
45767546554,6112683861234002618,3653821478175838718,C
47033764282,8335162988184140645,3829867280319617275,C
99054395950,7704200287880665744,7707416277379061388,B
61564863338,1893133502273058861,9418642053467879159,B
13416082604,4539624754549824485,2220546898280141513,C
85582503102,5095757881337921861,1674229198895484443,B
36150416866,5512422073625631508,9446550114047090247,B
79832457974,7362770131765247119,2856758859791101505,B
40340910239,6890642380281799480,9714139459245039106,D
52400069179,2167461048804832231,8227004813784506012,B
22839056409,6243601151187094459,8897843807978709559,C
41441010572,3466074286472406034,4253298592681684740,C
98900215135,1792170771963224921,9924406984895308293,B
45123397513,7217440294328530640,5424263268117129815,C
68943867426,2962046382136155804,3583112099895075188,B
23650488632,2877104115252409284,3962489835649567057,B
64257359358,8555201939234830772,8625339863846086883,D
39150332355,8445999610845365236,9828641513696442038,B
73326407777,8017169398683481896,8044584045429457429,B
74216139269,7236519403761970243,2789097306779311219,B
29415794470,8924776375261365753,7446509923993531494,B
16786683130,1779502171718420204,8477843691236927305,B
38483426514,5001661655084615444,4570779337491016573,B
55661879776,2338567462831458661,8520005640728209041,B
95585641358,5851958536578999774,6420120242125538551,B
11964758720,1406952763476438515,5418351332282114418,D
65677459927,2548996987701553093,9007619350015576930,C
12785142108,8566471520677131719,8538529633761529908,B
96213206372,1501738171221077141,7280920570952397855,D
90703235082,3221466353023262062,7661981293077167136,B
75012201375,4878732369367677687,2805259140203333701,B
92755733347,3929198926064465693,8011972968334641153,C
42121898610,5117593811504696864,2561610894225456127,C
70398889241,2267865998090786407,4161454319197272554,B
11893242638,6059367092164874204,5663720767673858463,B
83496318024,9014711290798923300,4798372032860416326,C
79153250066,8310269162691250033,4339878648601300596,B
36869888406,9330134824215331846,2752294868029912927,C
88740913365,3897437337148767012,6657552479236069307,B
72356202417,6320353619576955045,5976841078150649016,B
41692911861,3674116333606043694,9349038522778254614,B
87593557592,4643107410395071336,5053445556993249183,B
89197535639,6765219131512366214,3463280423033874649,B
61673176321,2873617926446774431,5338003474255652879,B
29618360843,8724193258889234858,8872407351823259136,B
36936261576,6732906953553829269,1679963490210973914,B
78941855456,6281974200314114633,9802102821345374005,C
35174410035,2982055914152960726,9528834914420702531,B
23600249050,4542859628413062362,9298776390342440856,D
79425658570,7061717632503336417,7242650015367879625,B
61610583373,2019378211631812241,7322759628140000515,C
84859505112,4289501246719400718,3086993391335825088,D
53249704342,6721872908217806689,3211907506713009240,C
75832809462,8608708630861116764,4526491499876378394,C
52137138203,3520081622551891344,1205153495561002585,D
88777208936,3113473726527145188,3376617291802564051,C
82039324701,7341659968820758977,5391312133179588639,D
34976485557,1939371438693698873,4886839500497999880,B
71290395401,4505056347005344628,3540305434170064526,C
91140972264,5716792775104586507,8244927954901991002,B
30845678866,1459588126700458391,5550472565656979523,C
57479932158,4329708077424188604,5558492964471324714,B
41773259423,5378660980101863223,3583719352333430818,B
95974599058,3582977590350349046,6069487515196979729,C
54455351343,3975310846615508714,9369129575345814502,C
36785433764,6638615260266014920,5103008515321014439,B
17403444969,6458167601827623806,1963629299798972374,C
68837521078,1717516016854012207,3580302431959198250,B
29458470923,8336657332077183252,5752972149523629067,C
50698508123,5866273948558849640,1845202764502070505,B
47836273483,7361287334110525371,1684978269635691982,B
76531993396,9311658553564415281,1916075101824272182,B
53451054273,8969670951848625170,9696559993716913820,B
84382820486,3472954720192466852,6375991877294397865,B
80790013352,4614374382284159586,7502473533132165477,C
66003821931,3329810439164421303,2439172758427980759,C
14615188864,2393112746685018963,4337095362229547541,B
16800583746,3607397288860085860,7689016277658421457,C
96435229143,2499806871013927761,8000714152239291972,B
70856940181,5261071478961339548,3264846496864094483,C
16922959839,8176790436372874224,9944348795023599983,C
75530434959,4992085693052120191,9908292047875081103,C
47880587874,6079224407586560969,1656622516059487194,B
11201109695,1529681392895008425,6023007337653301916,B
87807746358,3147396497173168484,8409208494469811521,C
55157765315,4485906856113351752,2495578657623893431,C
81304652702,8111233486277820641,2773578205313710908,C
20365942370,3410828616755547864,2662625671817405653,C
64488913317,1758215231327917667,1942021673538355616,B
62379595646,5881371775325187346,9394535039846795581,C
66830446751,4116746105769125263,3246917513239258543,B
61551729832,8632303768778198292,9068853591521139924,D
93680433506,1550086548971682527,4643447355559292494,B
65985762488,7123187836643091493,9265517079453959551,C
24569881289,7000824788811499731,7911712744408854343,B
83616093605,1406559355370875422,6095283908220898378,B
21554178118,4412906365902860491,8916585494395602714,C
96695632885,7115045143746347110,6204897939559625269,D
56244457454,8356994789013891823,6684830933912695090,D
61999682555,8962802691811754252,2969479130441768863,D
75597093096,2731373858813932714,9857259604904044580,B
43398056819,3811895346092460730,6531146037928872173,B
91142199506,8041316231826727837,7435952223012424046,B
79863946703,5267726102666244113,2284232994758300268,D
60033758869,4430298165471570240,2690103587134874588,C
94565050533,9675874631250566691,2490781767109565506,B
56752000313,5702585435054686729,2884972869250040364,C
65083279555,6327327584961073326,6598102082472072736,D
11877474842,4679103918916088194,2812770805996800645,C
99478624323,7381425438908571687,6915049494853230984,B
46202890173,7843549785247373600,2816581300215210237,B
71388843193,1630241247985337839,1615856239404385796,B
22581587725,5553073475469420098,3940087540459327494,C
50736279108,4886053324533249777,2645537469377586650,B
21968282931,3395347610239653649,9891045114252359214,B
30336099079,3301738523663999892,7559230587161244347,B
54164063858,8830457230433415057,7230518220846651020,C
45116051936,6142974184534465008,6017451205519853325,C
22042725306,3462420201580033734,1634380225284812211,C
95845375010,4193976622067420179,7258892889568223141,C
40814594986,1934022134565679887,6180021237565435284,B
38136601918,6673915847912273879,4819025623245738639,B
19196809327,7388531179346397113,2264724608403707689,C
57486084079,5058215503028593944,3586331225246686453,B
29021404399,2433281623019278910,5080826765180284944,B
19638343031,8460612633296248419,6015118906019685038,B
89133596608,2401914811720417519,9666996958450061241,C
53143803439,6321003577130694586,7536851444312568445,B
53840611191,2920567128230985420,3088283211072000128,B
84664413128,7541203014746562605,9840034584539711462,B
25584299479,7638090458755371524,8900000954875267307,B
55419108322,4397287191812681134,5051423333531459857,C
82036521957,6731015795009104362,5427591274281282575,B
13561108061,9694964097969713174,3619376655799598026,D
85319984585,7523305450488456807,8147084070373140699,B
96113116476,9902446356627480959,2392012011504519122,C
83605003394,8968008331900800125,7608794231664705943,C
78185526759,1300346729970302136,4979028446651369529,D
46258294262,8509810356273194606,4353107338188455724,B
98878907749,9396280280582857609,1983388851061207926,B
27805244734,7514810254986462509,2804304059852939068,D
50622138874,2035106351935049550,8312797073118039287,B
94062023716,4804534163958815975,6909437630235426067,B
75777677442,4740183784067285989,2864915974586254219,B
97374703903,4686016979327925696,4123043020094987595,B
85745617905,7387518360568944815,8433892101291673267,B
29454526576,9406018846240103682,4284783361377489566,B
49594563312,6893426158432729679,4780483105244876136,B
78276804648,7758166543680353659,2288048959031673469,B
29321926372,7378723886889310781,8160223537071661533,C
49916674053,8344730198855464399,7261408982778153650,B
43093435176,8123424221058123032,9862880488852143846,C
59610750442,6516627951654745610,8735672768902400109,C
29940637367,9480332526748742753,7280065255474317962,C
58252715384,1170244089730805762,6059720542535878479,C
13269536601,4076896496582874173,6258631954536367433,C
62125052740,9390997910196981837,6642283549656393687,B
16571458706,4595449201061406514,8764082732795133716,B
89794563262,7679516979055164520,6156390469680194135,B
14319191252,9217660408946038914,5010757364480926463,D
13627851432,7255435252895083604,9050542378687908223,B
70853728843,1792877020363716791,7612351883737479311,B
73705788569,6049441520607691992,4940828332638708522,C
45804994747,9488907794825200547,4584281102173447782,D
41167892827,2600051987971889860,6589404413906097035,D
42206723062,1261843572780412224,4423664779234229833,B
91288379322,1426656685555846502,2835927770899280418,C
16691537612,7898694975663933679,3401928070608012842,C
96474185564,6836181277848426773,6715194329312743258,B
93668856106,7002675628733770356,1354877626283784000,B
41346439376,3084262173245286090,3008703516734107028,D
79594176070,9098869884237243289,5380020608207106511,C
75710744039,5527940486506076856,3470097432266018446,B
65783940626,5721933584631518931,3153551458435422435,B
45827145398,5192522818174087807,2261126034803945415,B
23489287451,7191287673969190448,8636658747170420548,B
53270552598,3471700511476051673,7005650360063013770,B
92082416811,9798840174642695710,7030782200180797784,C
60452524268,2777425645041342382,3157461514533691691,C
17828136050,5205895390324134335,3553698092766977612,B
60645652128,3271369825694453519,7358169855308416780,B
41992267991,9470186813079498709,8798931110838594115,B
79395832028,5665531918737896830,2122663983647222858,C
63024091844,1209168576886050559,4184433350274803348,C
73794219159,4859347635557103015,7393124874157585351,C
72557269228,7684670258939601411,4503466914707400988,C
39544694910,4177170301169011381,6805660934988411156,B
53184443928,1975430741173153657,6867870427818488203,C
74718834798,1273884211765097282,5402486582082603666,C
52840653398,3865130576035824474,9532873588031845697,B
